Cloudflare IP Optimizer — 完整测试结果
测试时间: 2026-06-18 10:05:16
成功: 2546 / 失败: 5584 / 总计: 8130

======================================================================
IP                                               延迟   Colo   Loc     状态码
1.1.1.243                                  HTTP 403
1.1.1.232                                  HTTP 403
1.0.0.24                                   HTTP 403
1.0.0.209                                  HTTP 403
1.1.1.123                                  HTTP 403
1.1.1.233                                  HTTP 403
45.95.241.149                              HTTP 403
1.1.1.242                                  HTTP 403
1.1.1.121                                  HTTP 403
1.0.0.28                                   HTTP 403
1.1.1.246                                  HTTP 403
1.0.0.41                                   HTTP 403
1.0.0.19                                   HTTP 403
1.1.1.158                                  HTTP 403
1.1.1.115                                  HTTP 403
1.0.0.217                                  HTTP 403
1.1.1.167                                  HTTP 403
1.0.0.182                                  HTTP 403
1.0.0.224                                  HTTP 403
1.0.0.226                                  HTTP 403
1.0.0.227                                  HTTP 403
1.1.1.117                                  HTTP 403
1.1.1.160                                  HTTP 403
1.0.0.51                                   HTTP 403
1.1.1.155                                  HTTP 403
1.1.1.113                                  HTTP 403
1.0.0.30                                   HTTP 403
1.0.0.49                                   HTTP 403
1.0.0.214                                  HTTP 403
1.1.1.114                                  HTTP 403
1.0.0.45                                   HTTP 403
1.0.0.25                                   HTTP 403
1.0.0.211                                  HTTP 403
1.0.0.223                                  HTTP 403
1.1.1.111                                  HTTP 403
1.1.1.156                                  HTTP 403
1.1.1.120                                  HTTP 403
1.0.0.61                                   HTTP 403
1.0.0.38                                   HTTP 403
1.0.0.33                                   HTTP 403
1.1.1.110                                  HTTP 403
1.1.1.112                                  HTTP 403
1.0.0.174                                  HTTP 403
1.1.1.119                                  HTTP 403
1.0.0.44                                   HTTP 403
1.0.0.42                                   HTTP 403
1.0.0.32                                   HTTP 403
1.1.1.162                                  HTTP 403
1.1.1.165                                  HTTP 403
1.1.1.159                                  HTTP 403
1.0.0.65                                   HTTP 403
1.1.1.172                                  HTTP 403
1.0.0.35                                   HTTP 403
1.0.0.213                                  HTTP 403
1.0.0.228                                  HTTP 403
1.1.1.235                                  HTTP 403
1.0.0.27                                   HTTP 403
1.1.1.175                                  HTTP 403
1.0.0.215                                  HTTP 403
1.1.1.229                                  HTTP 403
1.0.0.178                                  HTTP 403
1.1.1.224                                  HTTP 403
1.0.0.225                                  HTTP 403
1.0.0.29                                   HTTP 403
1.0.0.43                                   HTTP 403
1.1.1.109                                  HTTP 403
1.1.1.107                                  HTTP 403
1.1.1.244                                  HTTP 403
1.1.1.108                                  HTTP 403
1.0.0.50                                   HTTP 403
1.1.1.164                                  HTTP 403
1.1.1.234                                  HTTP 403
1.1.1.222                                  HTTP 403
1.0.0.180                                  HTTP 403
1.0.0.31                                   HTTP 403
1.0.0.171                                  HTTP 403
1.1.1.163                                  HTTP 403
1.1.1.106                                  HTTP 403
1.0.0.37                                   HTTP 403
1.0.0.164                                  HTTP 403
1.1.1.185                                  HTTP 403
1.0.0.75                                   HTTP 403
1.0.0.64                                   HTTP 403
1.0.0.47                                   HTTP 403
1.0.0.160                                  HTTP 403
1.0.0.162                                  HTTP 403
1.0.0.240                                  HTTP 403
1.1.1.231                                  HTTP 403
1.0.0.48                                   HTTP 403
1.0.0.229                                  HTTP 403
1.1.1.230                                  HTTP 403
1.1.1.168                                  HTTP 403
1.1.1.84                                   HTTP 403
1.0.0.239                                  HTTP 403
1.1.1.187                                  HTTP 403
1.1.1.225                                  HTTP 403
1.0.0.242                                  HTTP 403
1.0.0.177                                  HTTP 403
1.1.1.118                                  HTTP 403
1.1.1.116                                  HTTP 403
1.1.1.63                                   HTTP 403
1.0.0.165                                  HTTP 403
1.0.0.36                                   HTTP 403
1.0.0.46                                   HTTP 403
1.0.0.40                                   HTTP 403
1.0.0.52                                   HTTP 403
1.1.1.65                                   HTTP 403
1.1.1.61                                   HTTP 403
1.1.1.188                                  HTTP 403
1.1.1.105                                  HTTP 403
1.0.0.53                                   HTTP 403
1.0.0.173                                  HTTP 403
1.1.1.64                                   HTTP 403
1.1.1.30                                   HTTP 403
1.0.0.159                                  HTTP 403
1.0.0.78                                   HTTP 403
1.0.0.62                                   HTTP 403
1.0.0.176                                  HTTP 403
1.1.1.220                                  HTTP 403
1.1.1.85                                   HTTP 403
1.1.1.33                                   HTTP 403
1.0.0.163                                  HTTP 403
1.0.0.172                                  HTTP 403
1.1.1.67                                   HTTP 403
1.0.0.60                                   HTTP 403
1.1.1.87                                   HTTP 403
1.1.1.14                                   HTTP 403
1.0.0.80                                   HTTP 403
1.1.1.170                                  HTTP 403
1.0.0.220                                  HTTP 403
1.1.1.221                                  HTTP 403
1.1.1.53                                   HTTP 403
1.1.1.98                                   HTTP 403
1.0.0.251                                  HTTP 403
1.1.1.228                                  HTTP 403
1.0.0.55                                   HTTP 403
1.1.1.66                                   HTTP 403
1.1.1.223                                  HTTP 403
1.0.0.34                                   HTTP 403
1.1.1.219                                  HTTP 403
1.1.1.95                                   HTTP 403
1.1.1.103                                  HTTP 403
1.1.1.51                                   HTTP 403
1.1.1.182                                  HTTP 403
1.1.1.54                                   HTTP 403
1.1.1.96                                   HTTP 403
1.1.1.100                                  HTTP 403
1.1.1.178                                  HTTP 403
1.1.1.201                                  HTTP 403
1.1.1.196                                  HTTP 403
1.0.0.98                                   HTTP 403
1.1.1.195                                  HTTP 403
1.0.0.212                                  HTTP 403
1.1.1.0                                    HTTP 403
1.0.0.175                                  HTTP 403
1.0.0.252                                  HTTP 403
1.0.0.69                                   HTTP 403
1.1.1.177                                  HTTP 403
1.1.1.97                                   HTTP 403
1.1.1.46                                   HTTP 403
1.1.1.174                                  HTTP 403
1.0.0.218                                  HTTP 403
1.0.0.158                                  HTTP 403
1.1.1.9                                    HTTP 403
1.0.0.168                                  HTTP 403
1.0.0.170                                  HTTP 403
1.1.1.189                                  HTTP 403
1.1.1.101                                  HTTP 403
1.0.0.79                                   HTTP 403
1.0.0.237                                  HTTP 403
1.0.0.151                                  HTTP 403
1.0.0.72                                   HTTP 403
1.1.1.205                                  HTTP 403
1.0.0.71                                   HTTP 403
1.0.0.154                                  HTTP 403
1.1.1.104                                  HTTP 403
172.65.169.198                             HTTP 0
1.0.0.58                                   HTTP 403
1.0.0.99                                   HTTP 403
1.0.0.169                                  HTTP 403
1.0.0.167                                  HTTP 403
1.1.1.180                                  HTTP 403
1.0.0.66                                   HTTP 403
1.0.0.166                                  HTTP 403
1.1.1.214                                  HTTP 403
1.0.0.54                                   HTTP 403
1.1.1.86                                   HTTP 403
1.0.0.70                                   HTTP 403
1.1.1.176                                  HTTP 403
1.0.0.67                                   HTTP 403
1.1.1.213                                  HTTP 403
1.1.1.183                                  HTTP 403
1.0.0.238                                  HTTP 403
1.0.0.68                                   HTTP 403
1.1.1.215                                  HTTP 403
1.0.0.56                                   HTTP 403
1.0.0.232                                  HTTP 403
1.0.0.83                                   HTTP 403
1.1.1.217                                  HTTP 403
1.1.1.99                                   HTTP 403
172.65.251.138                             HTTP 0
1.0.0.77                                   HTTP 403
1.0.0.73                                   HTTP 403
1.0.0.63                                   HTTP 403
1.0.0.84                                   HTTP 403
1.1.1.191                                  HTTP 403
1.0.0.241                                  HTTP 403
1.1.1.206                                  HTTP 403
1.0.0.231                                  HTTP 403
1.1.1.93                                   HTTP 403
1.1.1.11                                   HTTP 403
1.1.1.76                                   HTTP 403
1.0.0.148                                  HTTP 403
1.1.1.181                                  HTTP 403
1.1.1.208                                  HTTP 403
1.1.1.216                                  HTTP 403
1.1.1.250                                  HTTP 403
1.1.1.83                                   HTTP 403
1.0.0.233                                  HTTP 403
1.1.1.91                                   HTTP 403
1.1.1.184                                  HTTP 403
1.1.1.211                                  HTTP 403
1.1.1.94                                   HTTP 403
1.1.1.190                                  HTTP 403
1.1.1.212                                  HTTP 403
1.0.0.86                                   HTTP 403
1.0.0.126                                  HTTP 403
1.0.0.92                                   HTTP 403
1.1.1.207                                  HTTP 403
1.0.0.155                                  HTTP 403
1.0.0.236                                  HTTP 403
1.0.0.243                                  HTTP 403
1.0.0.85                                   HTTP 403
1.0.0.161                                  HTTP 403
1.1.1.90                                   HTTP 403
1.0.0.97                                   HTTP 403
1.1.1.88                                   HTTP 403
1.0.0.246                                  HTTP 403
1.1.1.92                                   HTTP 403
1.1.1.52                                   HTTP 403
1.1.1.89                                   HTTP 403
1.0.0.130                                  HTTP 403
1.1.1.58                                   HTTP 403
1.0.0.81                                   HTTP 403
1.1.1.47                                   HTTP 403
1.1.1.209                                  HTTP 403
1.0.0.87                                   HTTP 403
1.0.0.90                                   HTTP 403
1.0.0.157                                  HTTP 403
1.0.0.82                                   HTTP 403
1.1.1.102                                  HTTP 403
1.0.0.89                                   HTTP 403
1.1.1.75                                   HTTP 403
1.1.1.62                                   HTTP 403
1.0.0.91                                   HTTP 403
1.1.1.197                                  HTTP 403
1.0.0.102                                  HTTP 403
1.1.1.57                                   HTTP 403
1.0.0.76                                   HTTP 403
1.1.1.203                                  HTTP 403
1.0.0.94                                   HTTP 403
1.0.0.244                                  HTTP 403
1.1.1.202                                  HTTP 403
1.1.1.13                                   HTTP 403
1.0.0.128                                  HTTP 403
